model,id,title,authors,
book.book,8520,Rabia,Richard Bachman/Stephen King/Hern¡n Sabat Vargas,
book.book,8521,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon/Steven Rimbauer/Ridley Pearson,
book.book,8522,Now and on Earth,Jim Thompson/Stephen King,
book.book,8523,The Monkey,Stephen King/David Purdham,
book.book,8524,Desperation / The Regulators: Box Set,Stephen King/Richard Bachman,
book.book,8525,Ojos de fuego,Stephen King/Eduardo Goligorsky,
book.book,8526,Tevyes Daughters: Collected Stories of Sholom Aleichem,Sholom Aleichem/Frances Butwin,
book.book,8527,Favorite Tales of Sholom Aleichem,Sholom Aleichem/Ben Shahn/Frances Butwin/Julius Butwin,
book.book,8528,Brown Girl  Brownstones,Paule Marshall/Mary Helen Washington/Edwidge Danticat,
book.book,8529,V.,Thomas Pynchon,
book.book,8530,Gimpel the Fool: And Other Stories,Isaac Bashevis Singer/Saul Bellow,
book.book,8531,At the Mountains of Madness,H.P. Lovecraft/China Miville/S.T. Joshi,
book.book,8532,At the Mountains of Madness and Other Novels,H.P. Lovecraft/James Turner/S.T. Joshi/August Derleth,
book.book,8533,At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,
book.book,8534,Mountain Madness (Wilderness  #24),David   Robbins/David Thompson,
book.book,8535,At the Mountains of Madness and Other Novels of Terror,H.P. Lovecraft/August Derleth/E. Hoffmann Price,
book.book,8536,The Aeneid,Virgil/Robert Fitzgerald,
book.book,8537,The Aeneid (Verse Translation),Virgil/Rolfe Humphries,
book.book,8538,The Iliad,Homer/Andrew Lang,
book.book,8539,War and the Iliad,Simone Weil/Rachel Bespaloff/Mary McCarthy/Christopher E.G. Benfey/Hermann Broch,
book.book,8540,The Iliad,Homer/Victor G. Ambrus/Nick McCarty,
book.book,8541,Trojan Odyssey (Dirk Pitt  #17),Clive Cussler,
book.book,8542,The Divine Comedy II: Purgatory,Dante Alighieri/Dorothy L. Sayers/C.W. Scott-Giles,
book.book,8543,The Divine Comedy,Dante Alighieri/C.H. Sisson/David H. Higgins,
book.book,8544,Paradiso (The Divine Comedy  #3),Dante Alighieri/Dorothy L. Sayers/Barbara Reynolds,
book.book,8545,Modern Readers Guide to Dantes the Divine Comedy,Joseph Gallagher,
book.book,8546,The Canterbury Tales,Geoffrey Chaucer/Nevill Coghill,
book.book,8547,The Canterbury Tales: Fifteen Tales and the General Prologue,Geoffrey Chaucer/V.A. Kolve/Glending Olson,
book.book,8548,Fanning the Flame: Bible  Cross  and Mission,Chris    Green/Chris Wright/Paul Douglas Gardner,
book.book,8549,From the Earth to the Moon (Extraordinary Voyages  #4),Jules Verne,
book.book,8550,The Mammoth Book of New Jules Verne Adventures: Return to the Center of the Earth and Other Extraordinary Voyages  New Tales by the Heirs of Jules Verne,Mike Ashley/Eric Brown/Keith Brooke/Johan Heliot/Kevin J. Anderson/Sarah A. Hoyt/Justina Robson/Adam Roberts/Paul Di Filippo/Tim Lebbon/Molly Brown/Tony Ballantyne/Stephen Baxter/Richard A. Lupoff/Sharan Newman/Michael Pagel/Liz Williams/Brian Stableford/James Lovegrove/Ian Watson/Peter Criwther/Laurent Genefirt/F. Gwynplaine MacIntyre/Michael Mallory,
book.book,8551,Journey to the Center of the Earth (Extraordinary Voyages  #3),Jules Verne,
book.book,8552,20 000 Leagues Under The Sea,Pauline Francis/Jules Verne,
book.book,8553,The Mysterious Island (Extraordinary Voyages  #12),Jules Verne/Caleb Carr/Jordan Stump,
book.book,8554,The Lighthouse at the End of the World,Jules Verne,
book.book,8555,The World of Jules Verne,Gonzague Saint Bris/Arthur C. Clarke/Stphane Heuet/Helen Marx/Saint-Bris Gonzague,
book.book,8556,The End of Nana Sahib: The Steam House (Extraordinary Voyages  #20),Jules Verne/Agnes D. Kingston,
book.book,8557,Around the World in Eighty Days,Jules Verne/Herbert R. Lottman/Jacqueline Rogers,
book.book,8558,Around the World in Eighty Days,Jules Verne/George M. Towle/Bruce Sterling,
book.book,8559,The Mysterious Island,Jules Verne/Jordan Stump/Caleb Carr,
book.book,8560,Adrift in the Pacific: Two Years Holiday (Extraordinary Voyages  #32),Jules Verne,
book.book,8561,Final Payments,Mary Gordon,
book.book,8562,Sliver of Truth (Ridley Jones #2),Lisa Unger,
book.book,8563,The Mothman Prophecies,John A. Keel,
book.book,8564,Intimate Communion: Awakening Your Sexual Essence,David Deida/Lorrie Bortner,
book.book,8565,Letter to a Man in the Fire: Does God Exist and Does He Care?,Reynolds Price,
book.book,8566,The Promise of Rest,Reynolds Price/Mary Bess Engel,
book.book,8567,Perfect Match,Jodi Picoult,
book.book,8568,Demon Box,Ken Kesey,
book.book,8569,Sailor Song,Ken Kesey,
book.book,8570,On the Bus: The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of Counterculture,Paul Perry/Ken Babbs,
book.book,8571,The Further Inquiry,Ken Kesey/Ron Bevirt,
book.book,8572,Goodnight Moon,Margaret Wise Brown/Clement Hurd,
book.book,8573,Goodnight Moon 123: A Counting Book (Over the Moon),Margaret Wise Brown/Clement Hurd,
book.book,8574,New Rules: Polite Musings from a Timid Observer,Bill Maher,
book.book,8575,True Story,Bill Maher,
book.book,8576,Does Anybody Have a Problem With That? The Best of Politically Incorrect,Bill Maher,
book.book,8577,The Outsiders,S.E. Hinton,
book.book,8578,Outsiders Within: Writing on Transracial Adoption,Jane Jeong Trenka/Julia Chinyere Oparah,
book.book,8579,Outsiders  Vol. 5: The Good Fight,Judd Winick/Matthew Clark/Art Thibert/Pop Mhan/Ron Randall,
book.book,8580,Sister Outsider: Essays and Speeches,Audre Lorde,
book.book,8581,Caramelo,Sandra Cisneros,
book.book,8582,The House on Mango Street,Sandra Cisneros,
book.book,8583,Selections from Homeras Iliad,Homer/Allen Rogers Benner/Mark W. Edwards,
book.book,8584,The Merchant of Venice,William Shakespeare,
book.book,8585,Nancy Drew: Girl Detective: #1-4,Carolyn Keene,
book.book,8586,Nancys Mysterious Letter (Nancy Drew Mystery Stories  #8),Carolyn Keene/Walter Karig,
book.book,8587,The Secret of the Old Clock (Nancy Drew Mystery Stories  #1),Carolyn Keene/Russell H. Tandy/Sara Paretsky,
book.book,8588,The Mystery at the Moss-covered Mansion (Nancy Drew Mystery Stories  #18),Carolyn Keene/Russell H. Tandy/Mildred Benson,
book.book,8589,The Mystery of the Brass-Bound Trunk (Nancy Drew Mystery Stories  #17),Carolyn Keene/Mildred Benson,
book.book,8590,The Mantle of the Prophet: Religion and Politics in Iran,Roy Mottahedeh,
book.book,8591,The Greatest Generation,Tom Brokaw,
book.book,8592,Maverick: The Success Story Behind the Worlds Most Unusual Workplace,Ricardo Semler,
book.book,8593,Weekend Warriors (Sisterhood  #1),Fern Michaels,
book.book,8594,The Weekend Novelist,Robert J. Ray/Bret Norris,
book.book,8595,The Week-End Book,Francis Meynell/John Julius Norwich/Francis Maynell,
book.book,8596,North Carolina Weekends,Lynn Setzer,
book.book,8597,Far from the Madding Crowd,Thomas Hardy/Margaret Drabble,
book.book,8598,Selected Poems,Thomas Hardy/Robert Mezey,
book.book,8599,Selected Poetry,Thomas Hardy/Samuel Hynes,
book.book,8600,Underworld (Underworld  #1),Greg Cox/Danny McBride/Len Wiseman/Kevin Grevioux,
book.book,8601,Underworld: The Mysterious Origins of Civilization,Graham Hancock,
book.book,8602,The Dream and the Underworld,James Hillman,
book.book,8603,Underworld (Star Wars: The Last of the Jedi  #3),Jude Watson,
book.book,8604,Star Wars: Underworld - The Yavin Vassilika,Mike Kennedy/Carlos Meglia,
book.book,8605,Underworld: Blood Enemy (Underworld  #2),Greg Cox/Len Wiseman/Kevin Grevioux,
book.book,8606,Queen of the Underworld,Gail Godwin,
book.book,8607,Ve  perro a¡Ve!,P.D. Eastman/Adolfo Prez Perdomo,
book.book,8608,Murder in the Cathedral,T.S. Eliot,
book.book,8609,Cathedral  Forge  and Waterwheel: Technology and Invention in the Middle Ages,Frances Gies/Joseph Gies,
book.book,8610,Lquilibre du monde,Rohinton Mistry/Franoise Adelstain,
book.book,8611,In the Kitchen with Rosie: Oprahs Favorite Recipes,Rosie Daley/Oprah Winfrey,
book.book,8612,King Richard II,William Shakespeare/Andrew Gurr,
book.book,8613,King Richard II,William Shakespeare/Charles R. Forker,
book.book,8614,King Richard II,William Shakespeare/Andrew Gurr,
book.book,8615,Floating in My Mothers Palm,Ursula Hegi/John Collier/Francine Kass,
book.book,8616,Tearing the Silence: On Being German in America,Ursula Hegi,
book.book,8617,Paint it Black,Janet Fitch,
book.book,8618,The Tempest,William Shakespeare/Peter Hulme/William H. Sherman,
book.book,8619,The Day of the Tempest (Dragonlance: Dragons of a New Age  #2),Jean Rabe,
book.book,8620,A Tempest,Aim Csaire/Richard Miller,
book.book,8621,A Midsummer Nights Dream,William Shakespeare/Harold F. Brooks,
book.book,8622,A Midsummer Nights Dream (SparkNotes Literature Guide),SparkNotes/William Shakespeare,
book.book,8623,A Midsummer Nights Dream,William Shakespeare/R.A. Foakes,
book.book,8624,Minuit dans le jardin du bien et du mal,John Berendt,
book.book,8625,Les Essais (mis en franais moderne par Claude Pinganaud),Michel de Montaigne,
book.book,8626,Cliffs Notes on Hugos Les Miserables,Amy L. Marsland,
book.book,8627,Les Misrables,Victor Hugo/Norman Denny,
book.book,8628,Hamlet in Purgatory,Stephen Greenblatt,
book.book,8629,From Hinton to Hamlet: Building Bridges between Young Adult Literature and the Classics,Sarah K. Herz/Donald R. Gallo,
book.book,8630,Hamlet,William Shakespeare/Burton Raffel/Harold Bloom,
book.book,8631,Hamlet  Prince of Denmark,William Shakespeare/Philip Edwards/Robert Hapgood,
book.book,8632,Romeo & Juliet,William Shakespeare/Roma Gill,
book.book,8633,Romeo and Juliet,William Shakespeare/Paul D. Moliken,
book.book,8634,Romeo and Juliet,William Shakespeare/G. Blakemore Evans/Thomas Moisan,
book.book,8635,Shakespeares Romeo and Juliet,William Shakespeare/Karin Jacobson/Sidney Lamb,
book.book,8636,Romeo and Juliet (SparkNotes Literature Guide),SparkNotes/Brian  Phillips/William Shakespeare,
book.book,8637,Romeo and Juliet,William Shakespeare/Ren Weis,
book.book,8638,La Petite Fille du Lac,Christina Schwarz/Marie-Hlne Sabard,
book.book,8639,South of the Border  West of the Sun,Haruki Murakami/Philip Gabriel,
book.book,8640,Clock of the Long Now: Time and Responsibility: The Ideas Behind the Worlds Slowest Computer,Stewart Brand,
book.book,8641,Jessicas Bad Idea (Sweet Valley Twins and Friends  #31),Francine Pascal/Jamie Suzanne,
book.book,8642,How to Win Friends and Influence People,Dale Carnegie,
book.book,8643,How to Win Friends and Influence People,Dale Carnegie,
book.book,8644,How to Win Friends and Influence People for Teen Girls,Donna Dale Carnegie,
book.book,8645,Naked Economics: Undressing the Dismal Science,Charles Wheelan,
book.book,8646,The Naked Warrior: Master the Secrets of the Super-Strong - Using Bodyweight Exercises Only,Pavel Tsatsouline,
book.book,8647,The Naked Ape: A Zoologists Study of the Human Animal,Desmond Morris,
book.book,8648,Theres No Toilet Paper . . . on the Road Less Traveled: The Best of Travel Humor and Misadventure,Doug Lansky,
book.book,8649,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,
book.book,8650,More Than You Know: Finding Financial Wisdom in Unconventional Places,Michael J. Mauboussin,
book.book,8651,Searching for God Knows What,Donald Miller,
book.book,8652,The More Than Complete Hitchhikers Guide (Hitchhikers Guide  #1-4 + short story),Douglas Adams,
book.book,8653,Hitchhikers Guide To The Galaxy: The Filming of the Douglas Adams classic,Robbie Stamp/Paul Simpson,
book.book,8654,Different Seasons,Stephen King,
book.book,8655,Its Called a Breakup Because Its Broken: The Smart Girls Break-Up Buddy,Greg Behrendt/Amiira Ruotola (-Behrendt),
book.book,8656,Jennifer Government,Max Barry,
book.book,8657,Mama Day,Gloria Naylor,
book.book,8658,A Feather on the Breath of God,Sigrid Nunez,
book.book,8659,Mitz The Marmoset of Bloomsbury,Sigrid Nunez,
book.book,8660,War with the Newts,Karel apek/M. Weatherall/R. Weatherall/Ivan Kl­ma,
book.book,8661,Parallel Worlds: A Journey through Creation  Higher Dimensions  and the Future of the Cosmos,Michio Kaku,
book.book,8662,Key Lime Pie Murder (Hannah Swensen  #9),Joanne Fluke,
book.book,8663,Cherry Cheesecake Murder (Hannah Swensen  #8),Joanne Fluke,
book.book,8664,Peach Cobbler Murder (Hannah Swensen  #7),Joanne Fluke,
book.book,8665,Strawberry Shortcake Murder (Hannah Swensen  #2),Joanne Fluke,
book.book,8666,Lemon Meringue Pie Murder (Hannah Swensen  #4),Joanne Fluke,
book.book,8667,Fluke: Or  I Know Why the Winged Whale Sings,Christopher Moore,
book.book,8668,Sugar Cookie Murder (Hannah Swensen  #6),Joanne Fluke,
book.book,8669,Chocolate Chip Cookie Murder (Hannah Swensen  #1),Joanne Fluke,
book.book,8670,Blueberry Muffin Murder (Hannah Swensen  #3),Joanne Fluke,
book.book,8671,The Wolf Shall Dwell With the Lamb: A Spirituality for Leadership in a Multicultural Community,Eric H.F. Law,
book.book,8672,Focus: The Future of Your Company Depends on It,Al Ries/Laura Ries,
book.book,8673,Positioning: The Battle for Your Mind,Al Ries/Jack Trout,
book.book,8674,The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk,Al Ries/Jack Trout,
book.book,8675,Horse Sense: How to Pull Ahead on the Business Track,Al Ries/Jack Trout,
book.book,8676,You Suck (A Love Story  #2),Christopher Moore,
book.book,8677,Bloodsucking Fiends (A Love Story  #1),Christopher Moore,
book.book,8678,Island of the Sequined Love Nun,Christopher Moore,
book.book,8679,A Dirty Job (Grim Reaper  #1),Christopher Moore,
book.book,8680,Practical Demonkeeping (Pine Cove  #1),Christopher Moore,
book.book,8681,The Lust Lizard of Melancholy Cove (Pine Cove  #2),Christopher Moore,
book.book,8682,Granta 7,Bill Buford/Clive Sinclair/Graham Swift/Martin Amis/Rose Tremain/A.N. Wilson/Pat Barker/Julian Barnes/Ursula Bentley/William Boyd/Buchi Emecheta/Alan Judd/Maggie Gee/Kazuo Ishiguro/Adam Mars-Jones/Ian McEwan/Shiva Naipaul/Philip Norman/Christopher Priest/Salman Rushdie/Lisa St. Aubin de Ter¡n,
book.book,8683,Will Eisners New York: Life in the Big City (The New York Tetralogy  #1-4),Will Eisner/Neil Gaiman,
book.book,8684,Graphic Storytelling and Visual Narrative,Will Eisner,
book.book,8685,The Best of the Spirit,Will Eisner/Neil Gaiman,
book.book,8686,The Plot: The Secret Story of the Protocols of the Elders of Zion,Will Eisner/Stephen Eric Bronner/Umberto Eco/Sergei Nilus,
book.book,8687,Will Eisner Sketchbook,Will Eisner,
book.book,8688,The Conquering Sword of Conan (Conan the Cimmerian  #3),Robert E. Howard/Gregory Manchess/Patrice Louinet,
book.book,8689,Conan and the Demons of Khitai,Akira Yoshida/Pat Lee/Paul Lee/C.B. Cebulski,
book.book,8690,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen/Lynn Willis,
book.book,8691,The Call of Cthulhu and Other Weird Stories,H.P. Lovecraft,
book.book,8692,The Keepers Companion 2: Prohibition  Firearms  Tomes  & Creatures (Call of Cthulhu RPG),Lynn Willis/Brian M. Sammons/Adam Gauntlett/William Dietze/Greg Henrikson/Charles P. Zaglanis/J. Gordon Olmstead-Dean/M.J. Lempert/James Crowder,
book.book,8693,Secrets of New York (Call of Cthulhu RPG),William    Jones,
book.book,8694,The Keepers Companion Vol. 1 (Call of Cthulhu RPG),Keith Herber/Brian M. Sammons/William Dietze/Chaosium Inc.,
book.book,8695,Secrets of San Francisco: A 1920s Sourcebook for the City by the Bay (Call of Cthulhu RPG),Cody Goodfellow,
book.book,8696,Miskatonic University: Dire Secrets & Campus Life (Call of Cthulhu RPG),Sam Johnson/Sandy Antunes,
book.book,8697,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen/Lynn Willis,
book.book,8698,Shadows of Yog-Sothoth (Call of Cthulhu RPG),Sandy Petersen,
book.book,8699,Song of Cthulhu: Tales of the Spheres Beyond Sound,Stephen Mark Rainey/H.P. Lovecraft/Ramsey Campbell/Edward P. Berglund/Fred Chappel/Caitl­n R. Kiernan/Thomas F. Montelone/E.A. Lustig/Brian McNaughton/William R. Trotter,
book.book,8700,Twenty Thousand Leagues Under the Sea (Extraordinary Voyages  #6),Jules Verne/Anthony Bonner,
book.book,8701,One Thousand White Women: The Journals of May Dodd (One Thousand White Women  #1),Jim Fergus,
book.book,8702,The White Mans Burden: Why the Wests Efforts to Aid the Rest Have Done So Much Ill and So Little Good,William Easterly,
book.book,8703,The Elements of Style,William Strunk Jr./E.B. White,
book.book,8704,Dracula,Bram Stoker,
book.book,8705,Happy Hour at Casa Dracula (Casa Dracula  #1),Marta Acosta,
book.book,8706,Frankenstein,Mary Wollstonecraft Shelley/Susan J. Wolfson,
book.book,8707,World War One British Poets: Brooke  Owen  Sassoon  Rosenberg and Others,Candace Ward,
book.book,8708,World War II: A Short History,Michael J. Lyons,
book.book,8709,A Short History of World War I,James L. Stokesbury,
book.book,8710,Collected Stories  Vol. 2,Richard Matheson/Stanley Wiater/Jack Finney/George Clayton Johnson,
book.book,8711,Nightmare At 20 000 Feet,Richard Matheson/Stephen King,
book.book,8712,Earthbound,Logan Swanson/Richard Matheson,
book.book,8713,Hell House,Richard Matheson,
book.book,8714,Noir: Three Novels of Suspense,Richard Matheson,
book.book,8715,7 Steps to Midnight,Richard Matheson,
book.book,8716,Duel,Richard Matheson/Ray Bradbury,
book.book,8717,What Dreams May Come,Richard Matheson,
book.book,8718,Richard Mathesons Hell House  Book 2,Ian Edginton/Simon Fraser,
book.book,8719,Bloodlines,Richard Matheson/Mark Dawidziak,
book.book,8720,The Bridegroom,Ha Jin,
book.book,8721,Under the Red Flag,Ha Jin,
book.book,8722,Ocean of Words,Ha Jin,
book.book,8723,The Bridegroom,Ha Jin,
book.book,8724,In the Pond,Ha Jin,
book.book,8725,That Was Then  This Is Now,S.E. Hinton,
book.book,8726,Hawkes Harbor,S.E. Hinton,
book.book,8727,The Collection: The Outsiders / Rumble Fish / That Was Then  This Is Now,S.E. Hinton,
book.book,8728,The Work of Work Servitude  Slavery and Labor in Medieval England,Allen J. Frantzen/Ruth Mazo Karras/Madonna J. Hettinger/Elizabeth Stevens Girsch/John Ruffing/George Ovitt Jr./Ross Samson/Niall Brady/Douglas Moffat/David Aers/Louise M. Bishop,
book.book,8729,East of Eden,John Steinbeck,
book.book,8730,Katherine,Anya Seton/Philippa Gregory,
book.book,8731,The Fourth of July Story,Alice Dalgliesh/Marie Nonnast,
book.book,8732,Fourth of July Mice!,Bethany Roberts/Doug Cushman,
book.book,8733,Apple Pie 4th of July,Janet S. Wong/Margaret Chodos-Irvine,
book.book,8734,Roses Are Red (Alex Cross  #6),James Patterson,
book.book,8735,4th of July (Womens Murder Club  #4),James Patterson/Maxine Paetro,
book.book,8736,Virgin,James Patterson,
book.book,8737,Thriller: Stories To Keep You Up All Night,James Patterson/Ted Bell/Raelynn Hillhouse/Gregg Hurwitz/Alex Kava/J.A. Konrath/John Lescroart/David Liss/Eric Van Lustbader/Dennis Lynds/Gayle Lynds/Steve Berry/Chris Mooney/David Morrell/Katherine Neville/Michael Palmer/Douglas Preston/Christopher Reich/James Rollins/M.J. Rose/James Siegel/Grant Blackwood/Brad Thor/M. Diane Vogt/F. Paul Wilson/Lee Child/Lincoln Child/David Dun/Heather Graham/James Grippando/Denise Hamilton/David Liparulo/Christopher  Rice,
